PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,month,day_of_week,day_of_year,AQI_lag_1,AQI_lag_7,PM25_lag_1,City_Chennai,City_Delhi,City_Kolkata,City_Mumbai,season_Post-Monsoon,season_Summer,season_Winter
481.3,470.6,3.4,18.1,225.7,6.3,3.67,25.9,75.8,11.24,27.91,8.98,58.5,6,5,171,203.8,193.6,227.3,False,False,False,False,False,False,False
92.7,93.4,99.3,125.4,45.3,25.1,2.86,74.2,186.1,12.42,10.93,3.48,50.5,6,6,172,58.5,160.7,481.3,False,False,False,False,False,False,False
290.1,384.6,86.7,144.6,129.9,48.9,0.44,74.4,98.1,4.23,3.5,1.1,344.1,6,0,173,50.5,409.3,92.7,False,False,False,False,False,False,False
479.7,346.6,67.1,80.6,37.8,35.1,7.4,31.4,132.3,1.68,12.56,6.76,404.7,6,1,174,344.1,172.4,290.1,False,False,False,False,False,False,False
375.0,525.8,22.3,19.0,216.1,17.6,6.39,94.9,91.2,9.26,4.31,6.97,121.1,6,2,175,404.7,194.8,479.7,False,False,False,False,False,False,False
4.9,240.8,53.1,1.5,226.0,37.1,4.19,19.5,27.0,6.68,3.57,7.32,449.7,6,3,176,121.1,110.8,375.0,False,False,False,False,False,False,False
449.5,282.6,159.6,12.0,221.0,34.7,0.37,85.0,125.1,11.08,9.72,9.63,137.0,6,4,177,449.7,203.8,4.9,False,False,False,False,False,False,False
347.0,63.5,33.4,29.4,223.1,44.4,6.71,88.3,9.3,3.97,18.04,7.7,390.0,6,5,178,137.0,58.5,449.5,False,False,False,False,False,False,False
494.9,408.0,46.9,119.8,94.9,23.9,5.71,99.0,140.1,11.53,8.47,6.08,193.1,6,6,179,390.0,50.5,347.0,False,False,False,False,False,False,False
374.9,129.9,50.9,143.7,244.6,16.8,7.33,9.2,21.9,9.21,15.64,6.7,210.7,6,0,180,193.1,344.1,494.9,False,False,False,False,False,False,False
199.5,375.2,5.8,98.6,170.7,7.2,9.02,20.2,17.9,15.53,6.94,5.73,391.8,6,1,181,210.7,404.7,374.9,False,False,False,False,False,False,False
338.8,227.7,190.2,100.8,40.7,17.0,2.87,39.5,19.8,3.72,26.07,7.72,115.4,7,2,182,391.8,121.1,199.5,False,False,False,False,False,False,False
140.0,278.5,52.6,106.0,52.6,42.0,5.35,24.8,155.4,4.08,2.73,1.96,295.9,7,3,183,115.4,449.7,338.8,False,False,False,False,False,False,False
334.8,166.6,174.0,26.1,204.2,42.9,8.67,87.0,197.6,19.79,16.6,2.99,436.6,7,4,184,295.9,137.0,140.0,False,False,False,False,False,False,False
87.7,206.9,37.8,45.1,179.7,42.8,6.44,14.9,65.9,10.34,28.69,4.26,25.1,7,5,185,436.6,390.0,334.8,False,False,False,False,False,False,False
425.2,231.4,112.4,71.5,8.4,12.9,8.12,69.9,17.6,9.21,15.09,3.29,451.4,7,6,186,25.1,193.1,87.7,False,False,False,False,False,False,False
443.0,596.948,158.3,33.1,126.2,38.7,4.67,13.5,135.4,19.92,10.93,7.93,171.0,7,0,187,451.4,210.7,425.2,False,False,False,False,False,False,False
33.1,478.5,62.7,39.9,228.6,16.9,3.25,32.6,83.4,15.7,6.42,6.29,250.8,7,1,188,171.0,391.8,443.0,False,False,False,False,False,False,False
248.6,542.7,54.2,56.6,176.2,37.1,1.22,61.3,69.6,12.69,23.37,8.56,455.2,7,2,189,250.8,115.4,33.1,False,False,False,False,False,False,False
126.5,138.6,70.0,127.0,84.3,48.8,7.6,3.1,17.0,19.53,20.59,3.79,404.0,7,3,190,455.2,295.9,248.6,False,False,False,False,False,False,False
316.7,130.3,142.2,67.2,88.2,38.0,7.52,85.6,42.4,9.08,21.5,4.35,231.7,7,4,191,404.0,436.6,126.5,False,False,False,False,False,False,False
84.1,459.9,136.1,64.3,198.3,35.0,4.9,52.5,6.2,4.16,8.08,3.15,311.6,7,5,192,231.7,25.1,316.7,False,False,False,False,False,False,False
17.2,54.5,48.7,41.7,129.2,30.8,7.63,28.5,63.3,1.64,22.22,2.06,84.7,7,6,193,311.6,451.4,84.1,False,False,False,False,False,False,False
467.1,66.3,196.8,71.5,88.8,7.3,4.03,90.1,126.7,3.61,13.46,1.54,105.1,7,0,194,84.7,171.0,17.2,False,False,False,False,False,False,False
252.8,103.9,187.5,81.5,199.2,20.7,6.58,66.7,27.2,12.74,5.97,1.3,166.2,7,1,195,105.1,250.8,467.1,False,False,False,False,False,False,False
383.9,572.8,151.1,62.8,36.7,31.2,9.5,16.7,84.8,18.76,19.33,8.14,179.8,7,2,196,166.2,455.2,252.8,False,False,False,False,False,False,False
76.2,165.3,90.6,39.3,39.9,15.1,6.14,85.3,176.4,3.72,9.55,1.24,332.8,7,3,197,179.8,404.0,383.9,False,False,False,False,False,False,False
410.2,64.3,21.8,136.8,145.0,39.9,1.58,25.5,165.9,6.53,24.42,2.24,200.3,7,4,198,332.8,231.7,76.2,False,False,False,False,False,False,False
86.1,192.7,93.2,9.5,94.5,25.6,8.86,58.3,33.9,6.89,13.4,6.65,45.9,7,5,199,200.3,311.6,410.2,False,False,False,False,False,False,False
129.3,363.4,150.8,24.8,123.3,1.2,9.35,52.7,25.5,1.56,4.41,6.23,22.3,7,6,200,45.9,84.7,86.1,False,False,False,False,False,False,False
139.8,45.3,124.5,11.7,103.3,44.6,2.94,71.2,108.4,12.48,6.29,8.9,74.7,7,0,201,22.3,105.1,129.3,False,False,False,False,False,False,False
83.0,230.5,196.4,24.7,189.3,7.1,2.1,44.3,112.0,11.83,5.97,6.67,257.9,7,1,202,74.7,166.2,139.8,False,False,False,False,False,False,False
308.0,105.3,77.6,21.4,219.5,5.1,4.87,33.9,35.4,14.96,22.92,4.82,376.6,7,2,203,257.9,179.8,83.0,False,False,False,False,False,False,False
214.4,593.2,23.6,54.6,27.6,0.5,1.05,79.2,154.0,8.94,22.54,7.92,432.7,7,3,204,376.6,332.8,308.0,False,False,False,False,False,False,False
430.4,554.9,55.4,145.3,117.1,38.5,7.6,76.3,191.4,19.41,14.76,2.47,238.6,7,4,205,432.7,200.3,214.4,False,False,False,False,False,False,False
93.6,324.6,40.7,13.6,114.8,34.9,5.97,22.4,64.9,0.99,10.84,8.49,163.7,7,5,206,238.6,45.9,430.4,False,False,False,False,False,False,False
193.6,424.2,26.2,142.5,43.9,18.2,6.36,98.6,57.1,16.55,24.77,3.22,215.1,7,6,207,163.7,22.3,93.6,False,False,False,False,False,False,False
35.8,568.7,196.9,117.1,19.7,32.1,0.19,85.9,170.7,16.07,11.67,9.31,40.7,7,0,208,215.1,74.7,193.6,False,False,False,False,False,False,False
374.2,190.8,24.2,27.1,217.7,2.8,3.95,34.7,111.4,14.41,20.99,6.95,34.8,7,1,209,40.7,257.9,35.8,False,False,False,False,False,False,False
93.7,530.0,153.1,127.3,112.8,49.0,7.01,15.4,125.0,14.86,11.37,6.02,70.5,7,2,210,34.8,376.6,374.2,False,False,False,False,False,False,False
479.3,177.6,134.3,97.9,177.2,26.8,9.96,19.2,111.1,3.27,29.01,5.28,44.9,7,3,211,70.5,432.7,93.7,False,False,False,False,False,False,False
68.9,250.7,166.9,0.7,49.7,33.2,3.94,98.3,50.5,10.44,23.06,7.76,35.0,7,4,212,44.9,238.6,479.3,False,False,False,False,False,False,False
178.4,522.7,98.3,82.4,243.6,42.7,0.38,5.8,79.5,7.05,20.87,6.35,17.9,8,5,213,35.0,163.7,68.9,False,False,False,False,False,False,False
460.8,255.9,70.3,123.3,211.5,42.7,2.59,49.2,71.9,4.3,1.83,7.7,433.2,8,6,214,17.9,215.1,178.4,False,False,False,False,False,False,False
355.4,519.4,62.0,22.2,97.7,49.7,8.73,27.2,113.6,8.6,15.53,0.25,252.7,8,0,215,433.2,40.7,460.8,False,False,False,False,False,False,False
470.9,189.1,128.7,25.0,70.3,39.3,2.75,16.2,56.2,19.68,23.83,3.58,346.2,8,1,216,252.7,34.8,355.4,False,False,False,False,False,False,False
62.1,593.6,26.1,138.3,51.1,46.7,1.04,41.9,54.8,12.95,3.16,1.72,429.0,8,2,217,346.2,70.5,470.9,False,False,False,False,False,False,False
484.7,591.3,90.8,4.6,218.5,38.3,7.27,22.3,90.4,17.05,21.29,8.63,178.4,8,3,218,429.0,44.9,62.1,False,False,False,False,False,False,False
328.0,510.8,17.7,30.6,80.9,37.9,2.52,67.5,126.0,9.41,1.07,6.73,282.2,8,4,219,178.4,35.0,484.7,False,False,False,False,False,False,False
276.6,232.5,148.5,86.7,125.7,20.0,4.4,43.2,8.1,19.22,0.79,0.27,230.6,8,5,220,282.2,17.9,328.0,False,False,False,False,False,False,False
236.4,301.8,191.9,47.5,72.5,33.3,0.34,70.4,58.2,10.29,26.51,6.25,162.6,8,6,221,230.6,433.2,276.6,False,False,False,False,False,False,False
227.6,203.6,172.2,136.9,114.5,9.4,8.49,0.6,180.6,9.57,18.53,3.98,184.6,8,0,222,162.6,252.7,236.4,False,False,False,False,False,False,False
221.9,251.5,38.9,61.7,9.2,40.9,4.59,47.4,11.2,6.04,4.52,7.34,155.4,8,1,223,184.6,346.2,227.6,False,False,False,False,False,False,False
305.5,247.0,29.8,95.7,53.8,12.6,1.64,5.1,70.8,6.59,5.75,9.51,491.4,8,2,224,155.4,429.0,221.9,False,False,False,False,False,False,False
488.8,278.0,178.0,44.4,208.4,5.0,8.73,41.1,65.8,11.0,29.56,1.03,379.0,8,3,225,491.4,178.4,305.5,False,False,False,False,False,False,False
39.8,541.1,78.6,106.7,109.6,10.5,6.32,51.6,147.7,11.43,20.33,8.11,152.6,8,4,226,379.0,282.2,488.8,False,False,False,False,False,False,False
305.7,223.0,15.1,66.8,245.7,7.0,5.33,1.4,112.6,4.36,25.74,9.14,82.8,8,5,227,152.6,230.6,39.8,False,False,False,False,False,False,False
7.2,160.6,63.2,46.5,35.9,46.2,9.1,88.2,165.7,6.22,18.0,0.82,484.1,8,6,228,82.8,162.6,305.7,False,False,False,False,False,False,False
393.5,88.9,108.2,96.8,236.8,36.5,2.66,7.4,102.9,14.95,12.89,2.99,258.1,8,0,229,484.1,184.6,7.2,False,False,False,False,False,False,False
492.6,492.4,56.2,16.0,227.3,33.5,0.45,0.3,190.9,2.12,28.92,5.64,415.1,8,1,230,258.1,155.4,393.5,False,False,False,False,False,False,False
92.1,485.0,165.7,11.6,106.5,22.2,2.33,63.6,111.8,17.03,16.99,4.79,324.3,8,2,231,415.1,491.4,492.6,False,False,False,False,False,False,False
462.6,428.9,12.9,10.8,101.0,23.4,1.21,88.2,86.8,14.0,5.31,5.12,426.6,8,3,232,324.3,379.0,92.1,False,False,False,False,False,False,False
154.1,105.4,175.3,40.7,96.1,4.3,2.32,65.8,97.2,11.17,9.16,8.31,388.4,8,4,233,426.6,152.6,462.6,False,False,False,False,False,False,False
82.2,178.0,138.5,145.7,28.9,16.6,9.92,94.6,182.0,19.77,24.79,3.0,314.6,8,5,234,388.4,82.8,154.1,False,False,False,False,False,False,False
429.9,473.4,30.2,20.5,184.8,49.7,4.18,67.6,50.3,1.57,12.48,6.05,43.7,8,6,235,314.6,484.1,82.2,False,False,False,False,False,False,False
50.6,528.2,90.7,72.5,205.1,39.7,4.2,39.6,131.6,1.47,21.19,1.28,112.9,8,0,236,43.7,258.1,429.9,False,False,False,False,False,False,False
75.4,558.9,1.7,119.8,134.0,49.7,4.54,53.0,188.4,2.81,21.77,9.56,8.2,8,1,237,112.9,415.1,50.6,False,False,False,False,False,False,False
409.9,348.9,66.5,99.3,215.6,19.1,9.63,64.7,145.9,9.14,13.49,0.86,314.4,8,2,238,8.2,324.3,75.4,False,False,False,False,False,False,False
382.0,503.0,192.5,121.2,233.8,25.4,3.11,93.3,89.6,8.13,15.51,1.02,450.8,8,3,239,314.4,426.6,409.9,False,False,False,False,False,False,False
89.5,151.2,17.7,108.5,156.7,23.4,5.13,7.5,12.7,3.87,27.54,3.89,68.4,8,4,240,450.8,388.4,382.0,False,False,False,False,False,False,False
126.6,454.0,127.6,148.5,159.1,47.5,8.17,87.5,31.2,4.89,22.2,2.89,449.0,8,5,241,68.4,314.6,89.5,False,False,False,False,False,False,False
394.2,307.2,3.4,34.9,248.9,7.1,8.32,52.4,72.6,17.34,13.55,7.62,436.2,8,6,242,449.0,43.7,126.6,False,False,False,False,False,False,False
22.2,578.9,25.5,71.6,236.1,14.3,3.86,63.5,46.7,11.42,16.39,2.96,140.1,8,0,243,436.2,112.9,394.2,False,False,False,False,False,False,False
23.8,271.5,173.0,71.4,87.7,24.6,6.11,5.5,156.8,15.77,28.74,0.45,222.4,9,1,244,140.1,8.2,22.2,False,False,False,False,False,False,False
26.1,239.7,175.6,21.1,47.4,29.0,8.74,51.3,85.2,10.21,25.53,4.61,165.0,9,2,245,222.4,314.4,23.8,False,False,False,False,False,False,False
230.3,511.3,155.5,84.1,20.7,5.5,4.91,94.7,188.9,4.56,19.11,5.57,135.6,9,3,246,165.0,450.8,26.1,False,False,False,False,False,False,False
308.2,241.5,174.9,33.6,5.7,5.3,5.91,14.5,109.9,2.84,7.5,5.43,402.8,9,4,247,135.6,68.4,230.3,False,False,False,False,False,False,False
67.0,593.4,41.0,51.2,205.8,36.8,4.62,75.8,143.1,1.49,20.25,9.02,241.0,9,5,248,402.8,449.0,308.2,False,False,False,False,False,False,False
343.5,563.0,196.0,52.0,58.0,11.4,1.42,10.9,70.1,10.08,14.26,4.36,152.9,9,6,249,241.0,436.2,67.0,False,False,False,False,False,False,False
298.2,180.3,175.7,26.5,187.3,18.8,5.03,83.2,6.4,15.06,5.6,7.02,210.5,9,0,250,152.9,140.1,343.5,False,False,False,False,False,False,False
469.3,500.8,124.6,63.6,40.5,34.1,7.93,27.6,99.1,12.21,2.62,8.14,303.4,9,1,251,210.5,222.4,298.2,False,False,False,False,False,False,False
160.6,596.0,32.6,39.9,197.1,41.6,6.0,6.1,25.4,2.51,29.6,3.87,289.7,9,2,252,303.4,165.0,469.3,False,False,False,False,False,False,False
151.6,166.1,137.2,117.4,68.4,32.5,1.67,95.7,116.2,4.01,18.18,8.19,351.3,9,3,253,289.7,135.6,160.6,False,False,False,False,False,False,False
61.3,400.2,52.6,6.1,136.6,31.7,8.49,6.5,174.1,14.92,2.65,2.54,227.0,9,4,254,351.3,402.8,151.6,False,False,False,False,False,False,False
6.3,276.9,90.9,15.3,65.4,48.4,4.38,76.2,51.6,7.65,22.52,5.52,228.8,9,5,255,227.0,241.0,61.3,False,False,False,False,False,False,False
262.8,245.4,109.5,29.8,32.1,4.1,4.57,58.0,53.1,11.88,16.52,4.04,221.3,9,6,256,228.8,152.9,6.3,False,False,False,False,False,False,False
22.4,71.9,110.7,110.7,91.2,40.3,2.82,64.4,95.0,12.32,17.4,6.3,426.9,9,0,257,221.3,210.5,262.8,False,False,False,False,False,False,False
132.7,298.7,62.0,80.1,7.9,47.0,1.15,18.7,40.4,1.95,15.97,1.83,97.7,9,1,258,426.9,303.4,22.4,False,False,False,False,False,False,False
70.1,442.5,15.5,146.2,120.1,27.0,2.66,29.7,25.5,19.78,28.25,4.59,0.6,9,2,259,97.7,289.7,132.7,False,False,False,False,False,False,False
494.2,410.7,163.8,32.5,192.6,12.0,0.42,42.8,135.0,4.75,23.99,4.5,193.9,9,3,260,0.6,351.3,70.1,False,False,False,False,False,False,False
113.3,82.6,145.2,12.9,94.6,45.3,7.68,64.0,101.2,13.79,7.99,9.83,286.1,9,4,261,193.9,227.0,494.2,False,False,False,False,False,False,False
217.6,60.7,74.8,26.6,32.1,11.1,9.06,71.4,15.1,8.01,2.35,5.77,329.1,9,5,262,286.1,228.8,113.3,False,False,False,False,False,False,False
352.3,286.5,185.8,140.9,166.2,4.2,3.4,71.5,169.5,8.03,14.33,8.79,441.1,9,6,263,329.1,221.3,217.6,False,False,False,False,False,False,False
92.5,330.6,30.4,119.0,193.4,40.4,1.07,90.5,139.9,3.71,3.03,2.9,44.7,9,0,264,441.1,426.9,352.3,False,False,False,False,False,False,False
254.4,258.3,57.7,50.3,18.0,45.4,1.26,92.5,151.5,7.53,8.34,5.66,320.2,9,1,265,44.7,97.7,92.5,False,False,False,False,False,False,False
338.0,435.4,116.3,49.7,17.5,4.2,4.0,22.8,152.8,17.16,19.55,2.24,121.6,9,2,266,320.2,0.6,254.4,False,False,False,False,False,False,False
193.8,567.8,2.4,101.1,8.5,18.1,3.4,88.8,141.0,13.72,8.7,4.64,300.1,9,3,267,121.6,193.9,338.0,False,False,False,False,False,False,False
414.2,489.5,94.2,113.9,58.8,41.7,1.81,21.8,133.9,4.39,8.43,6.36,144.5,9,4,268,300.1,286.1,193.8,False,False,False,False,False,False,False
185.5,408.9,28.6,112.0,104.2,43.6,8.37,67.9,147.5,5.84,19.91,0.47,216.9,9,5,269,144.5,329.1,414.2,False,False,False,False,False,False,False
210.3,166.7,149.0,101.6,26.7,15.3,6.71,75.4,64.2,18.26,7.85,8.76,132.6,9,6,270,216.9,441.1,185.5,False,False,False,False,False,False,False
464.3,285.6,165.0,39.8,163.4,49.7,4.02,45.9,170.1,16.11,9.7,2.43,1.7,9,0,271,132.6,44.7,210.3,False,False,False,False,False,False,False
361.8,20.7,154.5,126.0,128.5,11.7,5.94,19.5,101.7,14.9,0.4,7.5,187.8,9,1,272,1.7,320.2,464.3,False,False,False,False,False,False,False
489.1,491.0,52.1,0.9,18.1,28.9,1.91,58.0,33.9,13.48,5.53,4.13,494.1,9,2,273,187.8,121.6,361.8,False,False,False,False,False,False,False
470.4,535.2,37.9,91.5,144.9,45.0,8.38,60.2,50.7,13.44,28.85,8.61,229.2,10,3,274,494.1,300.1,489.1,False,False,False,False,True,False,False
132.7,103.3,147.0,53.8,150.6,44.8,5.94,66.1,105.4,5.06,15.27,5.42,58.4,10,4,275,229.2,144.5,470.4,False,False,False,False,True,False,False
402.1,472.6,37.4,101.4,210.9,33.4,9.47,22.5,142.5,4.88,25.62,0.65,5.6,10,5,276,58.4,216.9,132.7,False,False,False,False,True,False,False
200.7,61.0,159.9,14.7,86.5,29.6,8.58,55.4,13.4,13.43,16.23,0.57,327.4,10,6,277,5.6,132.6,402.1,False,False,False,False,True,False,False
179.8,91.9,0.5,148.7,155.2,18.9,6.42,28.4,146.4,9.05,7.01,0.24,64.7,10,0,278,327.4,1.7,200.7,False,False,False,False,True,False,False
245.5,245.3,76.2,128.5,52.3,21.3,5.77,25.3,52.7,18.83,10.57,2.07,379.9,10,1,279,64.7,187.8,179.8,False,False,False,False,True,False,False
412.3,409.4,65.1,33.6,188.8,38.4,7.4,22.1,171.5,4.09,4.6,2.58,106.4,10,2,280,379.9,494.1,245.5,False,False,False,False,True,False,False
301.8,209.6,100.3,103.9,153.9,2.8,5.34,85.2,186.1,15.55,13.79,7.11,447.7,10,3,281,106.4,229.2,412.3,False,False,False,False,True,False,False
115.8,181.9,22.2,102.0,73.7,4.2,7.72,20.7,45.5,13.46,6.75,8.14,98.1,10,4,282,447.7,58.4,301.8,False,False,False,False,True,False,False
90.6,203.3,120.2,126.5,175.5,49.5,3.23,17.2,24.7,15.07,13.41,9.77,299.1,10,5,283,98.1,5.6,115.8,False,False,False,False,True,False,False
440.8,72.2,42.9,92.5,158.7,16.5,6.86,13.8,134.8,10.13,26.97,2.02,88.9,10,6,284,299.1,327.4,90.6,False,False,False,False,True,False,False
260.7,207.5,169.1,112.9,102.1,22.9,7.79,16.9,62.4,13.29,18.27,3.57,22.2,10,0,285,88.9,64.7,440.8,False,False,False,False,True,False,False
108.9,531.6,143.4,74.1,136.5,29.3,7.99,83.0,3.7,13.6,27.03,2.51,123.3,10,1,286,22.2,379.9,260.7,False,False,False,False,True,False,False
240.8,138.1,109.6,51.2,141.5,27.1,7.91,69.2,40.8,8.79,24.68,3.98,40.9,10,2,287,123.3,106.4,108.9,False,False,False,False,True,False,False
273.1,67.1,129.5,80.2,186.2,13.8,5.31,53.1,86.2,6.72,18.94,6.99,352.7,10,3,288,40.9,447.7,240.8,False,False,False,False,True,False,False
456.7,42.0,16.4,105.4,174.1,43.6,1.56,15.2,93.8,3.25,15.85,8.5,227.9,10,4,289,352.7,98.1,273.1,False,False,False,False,True,False,False
317.5,547.9,117.7,30.8,100.0,46.2,6.95,41.5,97.8,18.27,9.98,1.39,61.8,10,5,290,227.9,299.1,456.7,False,False,False,False,True,False,False
181.4,40.9,122.0,1.9,154.5,32.7,7.49,34.6,67.4,17.24,24.27,2.43,34.0,10,6,291,61.8,88.9,317.5,False,False,False,False,True,False,False
322.7,235.9,182.2,134.8,156.4,18.7,1.41,59.1,59.5,14.04,28.32,9.75,451.8,10,0,292,34.0,22.2,181.4,False,False,False,False,True,False,False
381.3,266.5,74.0,4.4,42.3,43.0,5.79,41.8,8.5,17.6,15.67,6.25,308.1,10,1,293,451.8,123.3,322.7,False,False,False,False,True,False,False
62.5,213.3,192.4,111.8,244.5,3.1,7.65,43.6,83.8,10.92,15.58,2.62,151.6,10,2,294,308.1,40.9,381.3,False,False,False,False,True,False,False
178.3,403.2,34.9,32.7,155.9,14.5,1.18,70.2,114.3,6.42,20.35,2.04,167.7,10,3,295,151.6,352.7,62.5,False,False,False,False,True,False,False
166.7,311.8,26.9,73.9,211.9,31.8,2.02,15.2,174.9,16.41,8.34,1.83,273.7,10,4,296,167.7,227.9,178.3,False,False,False,False,True,False,False
188.4,424.7,29.4,97.2,47.3,40.5,4.21,87.6,86.5,8.86,14.22,9.82,1.6,10,5,297,273.7,61.8,166.7,False,False,False,False,True,False,False
133.7,452.1,197.3,108.1,162.6,31.4,1.55,66.9,12.6,19.92,25.09,3.01,286.9,10,6,298,1.6,34.0,188.4,False,False,False,False,True,False,False
176.8,268.1,154.4,58.6,106.0,30.7,3.21,22.2,140.6,5.78,24.64,5.16,122.5,10,0,299,286.9,451.8,133.7,False,False,False,False,True,False,False
254.3,498.3,113.4,80.4,244.5,46.3,1.63,87.1,44.5,0.97,20.63,1.07,464.0,10,1,300,122.5,308.1,176.8,False,False,False,False,True,False,False
67.2,230.1,173.5,11.6,63.1,37.0,4.4,17.5,58.9,3.96,10.94,4.14,119.3,10,2,301,464.0,151.6,254.3,False,False,False,False,True,False,False
179.0,385.7,115.2,82.3,64.5,46.2,1.25,7.6,171.3,17.43,8.86,5.58,288.7,10,3,302,119.3,167.7,67.2,False,False,False,False,True,False,False
361.8,184.8,137.2,15.5,177.3,11.1,7.37,87.4,153.1,11.26,13.0,4.21,73.1,10,4,303,288.7,273.7,179.0,False,False,False,False,True,False,False
398.7,70.4,186.7,74.6,40.2,31.3,9.27,4.6,28.6,12.2,26.85,0.34,412.6,10,5,304,73.1,1.6,361.8,False,False,False,False,True,False,False
85.0,153.2,117.3,78.8,67.3,30.4,6.1,19.1,131.6,13.27,25.66,0.89,76.5,11,6,305,412.6,286.9,398.7,False,False,False,False,True,False,False
144.5,324.7,17.8,8.5,7.9,48.7,5.05,36.7,137.5,15.57,22.34,1.73,50.0,11,0,306,76.5,122.5,85.0,False,False,False,False,True,False,False
127.2,302.0,18.2,33.1,37.9,31.6,1.35,70.9,126.1,8.72,6.85,4.28,285.4,11,1,307,50.0,464.0,144.5,False,False,False,False,True,False,False
299.9,533.1,157.7,135.0,222.8,31.3,5.83,3.2,124.3,12.63,14.78,0.79,239.7,11,2,308,285.4,119.3,127.2,False,False,False,False,True,False,False
437.4,486.3,1.3,88.3,199.6,21.2,0.45,48.1,140.8,6.73,10.53,5.47,172.4,11,3,309,239.7,288.7,299.9,False,False,False,False,True,False,False
329.3,138.9,107.3,85.0,84.2,32.0,0.52,39.3,78.4,15.79,29.75,7.14,371.8,11,4,310,172.4,73.1,437.4,False,False,False,False,True,False,False
133.7,344.4,108.0,17.2,1.9,34.5,0.2,82.8,4.2,19.5,14.66,7.29,422.8,11,5,311,371.8,412.6,329.3,False,False,False,False,True,False,False
404.6,197.8,181.8,74.8,93.2,34.5,0.32,53.3,105.2,17.48,14.05,5.3,394.9,11,6,312,422.8,76.5,133.7,False,False,False,False,True,False,False
71.2,8.6,79.4,25.3,90.7,35.9,2.13,93.3,116.1,18.78,2.23,6.03,466.3,11,0,313,394.9,50.0,404.6,False,False,False,False,True,False,False
340.6,263.2,139.1,52.4,213.0,46.9,4.07,80.2,84.1,15.62,9.6,6.23,433.1,11,1,314,466.3,285.4,71.2,False,False,False,False,True,False,False
387.9,381.0,120.3,56.5,245.3,37.2,2.95,50.6,38.4,10.4,23.74,7.24,112.8,11,2,315,433.1,239.7,340.6,False,False,False,False,True,False,False
127.1,372.4,102.0,39.1,120.7,11.6,0.1,25.6,49.1,1.42,6.51,2.27,69.0,11,3,316,112.8,172.4,387.9,False,False,False,False,True,False,False
0.5,293.3,190.4,75.8,182.5,45.6,7.07,51.8,59.4,11.0,0.56,2.82,285.3,11,4,317,69.0,371.8,127.1,False,False,False,False,True,False,False
101.3,383.4,177.3,60.1,91.3,32.1,1.18,45.7,105.5,6.43,8.49,4.91,479.2,11,5,318,285.3,422.8,0.5,False,False,False,False,True,False,False
335.8,147.0,1.0,120.7,57.3,12.1,2.86,15.4,148.2,3.69,11.75,4.64,185.5,11,6,319,479.2,394.9,101.3,False,False,False,False,True,False,False
387.6,32.6,188.0,95.5,152.2,8.1,3.94,99.4,169.3,5.2,28.31,0.71,311.6,11,0,320,185.5,466.3,335.8,False,False,False,False,True,False,False
98.3,158.8,88.4,13.8,191.4,8.1,7.27,96.9,42.5,8.73,26.09,7.19,68.4,11,1,321,311.6,433.1,387.6,False,False,False,False,True,False,False
185.3,357.5,57.1,20.1,110.9,34.9,2.55,23.3,5.6,0.35,14.04,7.31,123.8,11,2,322,68.4,112.8,98.3,False,False,False,False,True,False,False
382.0,404.8,2.0,8.0,206.1,41.5,5.85,44.9,187.7,8.89,10.55,3.19,192.1,11,3,323,123.8,69.0,185.3,False,False,False,False,True,False,False
136.4,488.1,140.5,113.2,188.9,30.0,0.13,57.5,167.2,6.95,24.35,2.85,389.1,11,4,324,192.1,285.3,382.0,False,False,False,False,True,False,False
2.5,219.6,58.9,81.0,229.0,48.6,1.33,79.6,111.3,8.73,3.0,7.61,430.9,11,5,325,389.1,479.2,136.4,False,False,False,False,True,False,False
111.1,501.0,80.6,12.6,207.5,6.9,3.14,41.6,147.9,13.1,3.45,1.82,289.8,11,6,326,430.9,185.5,2.5,False,False,False,False,True,False,False
17.9,335.0,124.6,46.3,29.2,0.2,1.68,38.6,173.0,15.21,15.87,6.47,358.6,11,0,327,289.8,311.6,111.1,False,False,False,False,True,False,False
397.8,523.7,29.1,122.9,82.7,19.5,6.86,67.7,191.9,19.22,20.68,0.97,273.8,11,1,328,358.6,68.4,17.9,False,False,False,False,True,False,False
157.3,301.9,115.3,99.4,169.5,42.5,6.39,27.7,98.6,15.73,22.88,6.69,340.7,11,2,329,273.8,123.8,397.8,False,False,False,False,True,False,False
243.4,149.4,15.4,127.5,218.1,20.7,6.83,14.3,161.6,5.19,9.61,4.5,462.9,11,3,330,340.7,192.1,157.3,False,False,False,False,True,False,False
359.4,112.1,194.9,11.4,140.8,17.7,4.91,67.7,151.3,9.39,2.79,3.76,203.9,11,4,331,462.9,389.1,243.4,False,False,False,False,True,False,False
496.2,368.1,130.1,93.7,117.8,42.7,8.23,54.1,139.6,15.21,27.43,4.9,260.1,11,5,332,203.9,430.9,359.4,False,False,False,False,True,False,False
174.3,561.1,91.2,147.1,112.4,4.6,4.29,12.8,5.0,14.96,24.26,8.02,463.9,11,6,333,260.1,289.8,496.2,False,False,False,False,True,False,False
187.4,409.7,18.4,107.4,241.4,17.8,4.43,47.1,1.8,3.7,7.02,3.63,365.6,11,0,334,463.9,358.6,174.3,False,False,False,False,True,False,False
